"";"groupWnt1.OVX.b1";"groupWnt1.OVX.b2";"groupWnt1.OVX.b3";"AveExpr";"F";"P.Value";"adj.P.Val"
"Tmem161b";-0,0509251817930424;0,0355281639662206;-0,0221688903060389;0,0312240306675926;0,588320777263332;0,63002515212485;0,98627150555905
"Inhba";0,00785758865989528;0,0659172085708387;-0,000502333309318235;0,0297707928042727;0,588268342864516;0,630057769926636;0,98627150555905
"Csn2";-0,0415176262306539;-0,0543803696831623;-0,0037308442717549;0,0272359774069308;0,588115810882326;0,63015266248998;0,98627150555905
"Rlf";0,0499590438767601;0,00669314451295719;0,0177228707213209;0,0348589901988458;0,587852090566933;0,630316752289095;0,98627150555905
"Upp1";-0,0278861170935292;-0,0591833774593443;-0,00906530276065497;0,0294383705770471;0,587837006236403;0,630326138897988;0,98627150555905
"Krtap5-2";0,0261657496676982;0,0452689863969573;0,0382527040385474;0,0699930837118654;0,587699915843534;0,630411451676875;0,98627150555905
"Zswim8";-0,0170925988770614;0,0856411272427901;0,012570799125207;0,0391442964729844;0,587618361206487;0,630462208070654;0,98627150555905
"Cd28";-0,0733541279891912;-0,028372681881091;-0,0115081776456893;0,0734021061553588;0,587514729486709;0,63052670877686;0,98627150555905
"Arhgap19";0,0324175178593049;0,00155921447375182;0,032083771419865;0,0330614082002956;0,587435542611445;0,630575998258637;0,98627150555905
"Lrfn5";-0,0204003742524617;-0,0571061268272538;-0,0279877034356109;0,0249342901444183;0,587182176926567;0,630733723824245;0,98627150555905
"Stk39";0,0436956701191551;-0,0689567800811743;-0,0153954090908121;0,0405563829561469;0,587115654063375;0,630775140615001;0,98627150555905
"Kcnc2";0,0316695351608138;0,00166335516577709;-0,0343312495142989;0,0459482397743704;0,58709611623217;0,630787305153553;0,98627150555905
"Cplane2";0,0366690021456448;0,0425318464441994;0,0155566504959488;0,0393367468389517;0,587010581023371;0,630840562683807;0,98627150555905
"Plcb2";0,0211864460829246;-0,0152271222202617;0,0344636795811078;0,0398776267831116;0,586976621808638;0,630861707935823;0,98627150555905
"Ikbkb";-0,0362367154385731;0,0532139509628262;0,0127823873817072;0,0434286528382742;0,586948679079457;0,630879107323064;0,98627150555905
"B3galt4";-0,0267940560676208;-0,0598353898350675;-0,0296062291668674;0,0371383514295921;0,586936303493404;0,630886813471289;0,98627150555905
"Mrgpre";-0,0161134374601063;-0,0500973125439513;0,0151206211116729;0,0297527669104209;0,586856997600173;0,630936198091102;0,98627150555905
"Myo3a";0,0175927990658003;-0,0432312323918344;0,0240380442097636;0,0311760998399238;0,586774157817367;0,630987786382855;0,98627150555905
"Sgf29";-0,0145314180945744;-0,0357520762273561;0,016427734191191;0,00802925886319554;0,586744135437944;0,631006483530609;0,98627150555905
"Gsc2";-0,0172448905417528;0,0624664361552062;0,0146292913862335;0,0423431413223338;0,586727980304125;0,631016544693893;0,98627150555905
"Cyp2d10";0,0472796563436735;-0,061885155784806;-0,0058295386796249;0,0286714963625125;0,58669891798242;0,631034644552249;0,98627150555905
"Bhlhe23";-0,0755415138852674;0,00406357857548716;-0,00289495299532728;0,0596321826714143;0,586648167266893;0,631066252755259;0,98627150555905
"Ubb";0,00379550796705229;-0,0813394334751339;0,0128684099366504;0,0596792473138471;0,586629376187816;0,631077956382442;0,98627150555905
"Pnpla1";0,015785668992721;0,0451227334882514;0,0335730913116309;0,0371404234952388;0,586547049839475;0,631129233521053;0,98627150555905
"Usb1";-0,00174736739909264;-0,0076392676722146;0,0531957879387542;0,0545069885914399;0,586485339640285;0,631167671886507;0,98627150555905
"Clstn2";0,0240881923493381;-0,0624394950536083;-0,00696207207945434;0,0218777604665262;0,586477105859964;0,631172800717909;0,98627150555905
"Cstpp1";-0,046115528377964;0,0303331595742181;-0,0277510090012426;0,0450503219025112;0,586385611755137;0,631229794595397;0,98627150555905
"Dhcr24";0,0669498531959858;0,0126517379158419;0,0101629825027139;0,0552086045576937;0,586351123981817;0,631251278854846;0,98627150555905
"Hs3st3a1";0,0389975966740607;-0,0368704886918313;0,0284714280108682;0,0526451512564218;0,586272083302767;0,631300519535064;0,98627150555905
"Lbhd2";-0,0343506313071526;-0,0620756074299925;-0,00641621981002082;0,0380821586380134;0,585975035764249;0,631485599515613;0,98627150555905
"Tmem50a";-0,0297305073778901;-0,0505629787331644;-0,00316994921361142;0,0345376483421304;0,585933098250615;0,631511732579379;0,98627150555905
"Tmem200c";-0,00318125533993537;0,0279531594962434;0,0445525116847223;0,0312712167197166;0,585860446425371;0,631557006956498;0,98627150555905
"Tmem130";0,0273819559480318;-0,010752641714833;-0,0261499706278804;0,0170360267748522;0,585833416699028;0,631573851665989;0,98627150555905
"Timeless";-0,0539001102766603;0,0522887419876278;0,0194988499491766;0,0502922776239942;0,58578844389484;0,631601879100384;0,98627150555905
"Lrrfip2";0,000682160865834407;0,0257770293484022;0,0456733169214122;0,0648526897942788;0,585624611364496;0,631703988767747;0,98627150555905
"Gabra3";0,0227388620569527;0,000615723007945631;-0,0346169845507362;0,0217961704983129;0,585578494006988;0,631732733923125;0,98627150555905
"Vmn2r87";0,0109294571839713;0,0716035038343958;-0,00201571148785732;0,0447289026145285;0,585434617974034;0,631822418761927;0,98627150555905
"Jph3";-0,027652720262707;0,0603467154421907;0,0295238001271037;0,0474130046222494;0,58536236305564;0,631867462299438;0,98627150555905
"Cd2";0,00463560800999702;-0,0213869536390965;-0,0457312842772852;0,0452999142012414;0,585307850700461;0,631901446750017;0,98627150555905
"Grip2";-0,0724887171176119;0,0291028354678423;0,0118567128448067;0,0537541204278062;0,585246771093585;0,631939527017162;0,98627150555905
"Cspg5";-0,019007910974128;0,059565627322538;0,0184649403197121;0,0192120194809718;0,585153934403606;0,631997409607711;0,98627150555905
"Fibin";-0,0668713705932681;-0,0227085261319911;-0,0145269464021589;0,0582371328482181;0,585151267669736;0,631999072343429;0,98627150555905
"Neurod6";-0,0491180096081265;0,00522673025124995;0,0129866899092147;0,0275909705033811;0,585132239537215;0,632010936672335;0,98627150555905
"Vmn2r89";0,0448867656190133;0,0352155353503697;0,0198756437088226;0,0221148277756066;0,585070244532995;0,63204959264717;0,98627150555905
"Zfyve26";0,00612804024888496;0,0690856678406897;-0,0169468902947684;0,0474149299444726;0,584880415024623;0,632167968692295;0,98627150555905
"Atp2a3";0,0353237231510378;-0,0717440620560446;0,0472619508703114;0,129342944684156;0,584823207706802;0,632203645918823;0,98627150555905
"Slc6a14";-0,0531489341836641;0,0279165400850996;-0,0256507440674234;0,0365782332459088;0,58482113909333;0,632204936033454;0,98627150555905
"Dcp1b";-0,033076263863322;0,00951897756747041;0,0460798011201934;0,0422382927199435;0,584582364667946;0,632353863622086;0,98627150555905
"Tmco1";-0,0239444108823072;-0,0589696349233194;0,0105118067229525;0,0447821530056308;0,584532125762489;0,632385201788809;0,98627150555905
"Styx";-0,0320148237988778;-0,0227111947631869;-0,0386882657672298;0,0361130760177711;0,584449978270367;0,632436446473524;0,98627150555905
"Gnpnat1";0,0459835344557693;-0,0323642745621406;0,0331716478414154;0,0650797584693597;0,584396018584913;0,632470108915229;0,98627150555905
"Slco1c1";0,0188131334948534;0,0485644765826023;-0,026828709085329;0,0391193649151394;0,583993816653036;0,632721062282303;0,98627150555905
"H2-M2";0,0147450264105412;0,00158407851557068;-0,0342100543410907;0,0274878610288999;0,583950485736767;0,632748102968045;0,98627150555905
"Grina";-0,037139829969935;-0,0125642639241857;-0,0514379823295468;0,0536784816430255;0,583921572843127;0,632766146555517;0,98627150555905
"Igsf1";0,00223047714241278;0,0210821414774839;0,0473725295224191;0,066967863469834;0,583909108201749;0,632773925446878;0,98627150555905
"Rpusd2";0,0208449277452907;0,0287579561512433;-0,0376180217657396;0,0467752399590585;0,58382579829753;0,63282591903634;0,98627150555905
"Ndufab1";0,0365367154216153;0,0310884588962838;0,0411122883210752;0,074286757420177;0,583818512343028;0,632830466340898;0,98627150555905
"Map3k11";0,0450291728814847;0,0238306505142283;0,000314783445711953;0,045597250644804;0,583808102415059;0,632836963419614;0,98627150555905
"Vmn1r169";-0,00369196780516497;-0,0209322789816358;-0,0418363760735779;0,066276030513073;0,583791075811909;0,632847590226417;0,98627150555905
"Wt1";-0,040621316028243;-0,010258686565351;-0,0179658828387447;0,0231136943751839;0,583747420479643;0,632874837416917;0,98627150555905
"Olfr124";-0,0177534228105904;0,0642770759830151;0,00891166824691552;0,0336341480689466;0,583522967284048;0,63301494217723;0,98627150555905
"Pum2";-0,0164435371862291;0,0155148487492054;0,0420510132359625;0,0411588729312622;0,583313184240321;0,633145910591239;0,98627150555905
"Nudt4";-0,0225843795667636;-0,0248132081877795;0,0214950294154463;0,0165604044396415;0,583233955243095;0,633195378814692;0,98627150555905
"Prrc1";0,0371737038002308;-0,0639854656989744;-0,00422539655133589;0,0461855298739902;0,583231239772254;0,633197074324591;0,98627150555905
"Usp3";0,0333151273052908;-0,0410154423985444;-0,0339074877861258;0,0284350356618846;0,583208641130129;0,633211184797076;0,98627150555905
"Pate1";0,0187684411254924;0,0196970925629345;0,0287917185617009;0,0122894114988754;0,583200603213212;0,633216203686139;0,98627150555905
"Adh4";-0,0499483060636363;0,0302018185823125;-0,0106514363312107;0,0379563377643747;0,582965090267263;0,633363271484706;0,98627150555905
"Dcpp2";-0,000986443867420579;0,0136461140327934;0,0341154547768194;0,0179732361850706;0,582957828519613;0,633367806539648;0,98627150555905
"Sema6d";0,0642978553992695;-0,0436668588874826;0,00984105077608941;0,0634654580005298;0,582916683661592;0,633393502488675;0,98627150555905
"Vmn1r171";-0,0205030519375989;0,0188951190883376;-0,0342004985530895;0,03921132236687;0,582911141334;0,633396963864106;0,98627150555905
"Rnft1";0,0330108368234568;0,0675714288356087;0,00887513146932395;0,0417916918904486;0,5829102065451;0,633397547673516;0,98627150555905
"Tfpi2";-0,0367847907421081;-0,0301656143711963;0,0106394585762233;0,020565814968373;0,582790631007985;0,633472230205994;0,98627150555905
"Serf2";0,080592163384245;-0,133103816228253;0,0124557397268818;0,130769379915319;0,582737515390899;0,633505406385291;0,98627150555905
"Acbd6";0,0382522655188106;-0,0563378755696295;-0,00736131443877336;0,0450678035815012;0,582656305946681;0,63355613254897;0,98627150555905
"Mknk2";-0,0147699512885095;0,0760594346336275;0,0462579032200883;0,065641334582224;0,58257910391137;0,633604358344082;0,98627150555905
"Neto1";-0,0244039839101505;0,0534999787742346;0,0333697928979972;0,041101762899433;0,582564326695239;0,633613589538187;0,98627150555905
"Olfr1378";0,020436210484284;-0,0731902599649568;0,00284998456395928;0,0442654065443883;0,582533177425284;0,633633048534026;0,98627150555905
"Rasa2";0,056052476201616;-0,0180269300072316;0,0235098429970406;0,0470292047003945;0,582528592912786;0,633635912523315;0,98627150555905
"Gm45871";0,00791821929015117;0,0270023312188068;0,0428453120275804;0,0605506141091294;0,582473385529743;0,63367040186351;0,98627150555905
"Zfp114";0,0160417636196558;0,053520373757629;0,0317419527308038;0,0538693959903845;0,582465746549018;0,633675174222671;0,98627150555905
"Olfr324";-0,0148215567342328;0,0662657496052798;0,00761041104962898;0,0375448558029784;0,582414920688837;0,633706927731929;0,98627150555905
"Olfr382";0,0162844370852347;-0,00173362311582491;0,0403764212122956;0,0231220878721756;0,582400857886063;0,63371571369112;0,98627150555905
"Sdr39u1";0,00495312371685712;0,0575827437185674;0,0327256478195579;0,0385220167918328;0,582362488776792;0,633739685860575;0,98627150555905
"Cul4b";0,0443708514061322;0,00544980817923106;0,0125137011298946;0,0208046443556841;0,582342543416627;0,633752147545438;0,98627150555905
"Ldlr";-0,0437218369208124;-0,048362843214413;-0,0240322383822464;0,0408090374064921;0,582261592376688;0,633802726905891;0,98627150555905
"Zfp711";0,00931713500912493;0,0325054063066709;0,0341428141299963;0,0437851474536141;0,582184359337464;0,633850985997168;0,98627150555905
"Igsf11";0,0350174636772664;-0,0334010211504897;-0,0309503884725228;0,0507629060552606;0,582173409824491;0,63385782802467;0,98627150555905
"Clvs1";0,0223170826649416;-0,0215651469013829;-0,0325706437547875;0,0454866329985035;0,582048303417934;0,633936007213271;0,98627150555905
"Cacng8";0,0149021790027669;0,0712055523430724;-0,00367480377665722;0,0300687292787254;0,581988834152741;0,633973172156568;0,98627150555905
"Gm10471";0,0291086705396042;0,00297137129580843;-0,0329492221864198;0,0226584865124396;0,5818356370969;0,634068919132625;0,98627150555905
"Ccn4";0,048727181370665;-0,00123462013766564;-0,00523057165096348;0,035596861307859;0,581825149212828;0,634075474371097;0,98627150555905
"Rsph14";0,0410437192342739;0,0279088159515539;-0,0115147761320476;0,0489174427615446;0,581707829847347;0,634148805875891;0,98627150555905
"Olfr1245";-0,0446178054497393;0,0309871002957689;-0,00620853502624384;0,0348345460112725;0,581685611672128;0,634162694250176;0,98627150555905
"Fmo3";0,0406556463417171;0,0164780269570676;-0,00390403308920432;0,0221357708852455;0,581678350515517;0,634167233180374;0,98627150555905
"Ntm";0,00397198252094249;-0,0871354447177141;-0,0137011284548935;0,0410425034514555;0,581637353177265;0,634192860962017;0,98627150555905
"Trappc3";-0,0424516771148734;-0,0741654788553028;-0,0169893680776668;0,0595590951852155;0,581602390043832;0,634214717317625;0,98627150555905
"Nudt6";-0,0106862861492966;-0,0673439651788141;-0,0217765529629126;0,0382149253173221;0,581384518661044;0,634350926906238;0,98627150555905
"Foxq1";0,0419962911954;-0,0882511722450512;-0,00717015007955927;0,0776076390629244;0,581356685594463;0,634368329240376;0,98627150555905
"Pramel20";0,035543433752982;0,0485467478967615;0,0212131045627613;0,0339060064990957;0,581341288833673;0,634377956056124;0,98627150555905
"Cmss1";-0,0523896204704778;0,0306165662074898;-0,0083953060840871;0,057939700547326;0,581144020534482;0,634501307518858;0,98627150555905
"Fhdc1";0,0216241348685138;-0,0939007900131377;-0,00802617303703302;0,0455561540002786;0,580993674540294;0,634595330485027;0,98627150555905
"Fgfr1";0,0148836693842114;-0,04599413907375;-0,0473821985945497;0,050879118072993;0,580921808116612;0,634640277755496;0,98627150555905
"Snorc";-0,057773738179844;0,0597120030985484;0,0308167009194745;0,0813085829912883;0,580874036882411;0,634670156524582;0,98627150555905
"Ankrd7";-0,0310752900074689;0,0208709355805064;-0,0282317959493836;0,0313697612069851;0,580739558187381;0,634754272520305;0,98627150555905
"Kcnk4";0,0284026097723847;0,0476188876630452;-0,0310176034263581;0,0604654212947964;0,580702275520991;0,634777594170018;0,98627150555905
"Atp2b2";-0,041086655074991;0,00948399303001326;0,0255871779593512;0,0360558799008295;0,580495365840086;0,634907035144932;0,98627150555905
"Snph";-0,0228503156009897;-0,0117322035100861;0,037318705209122;0,047523657272494;0,580356844824184;0,634993703650656;0,98627150555905
"Olfr213";-0,0131441166312913;-0,0522478258679119;-0,0282756696022489;0,0219350069028734;0,580291142635353;0,635034814627553;0,98627150555905
"Olfr1431";-0,000228501589314061;-0,0816093269613396;0,0136709657094834;0,0381069939910873;0,580280535567277;0,635041451834959;0,98627150555905
"Slc4a5";0,0199404328320209;-0,0705208733120631;0,0133861820491557;0,0320778163738436;0,580280507376577;0,635041469474918;0,98627150555905
"Defb5";-0,0471139045852061;-0,026133335212746;-0,0183617533917624;0,0399716689223463;0,580273219348099;0,63504602987489;0,98627150555905
"Zfp42";0,0174897544483473;-0,0644761808020779;-0,0156925609298744;0,0444764479246328;0,580239672471016;0,635067021759552;0,98627150555905
"Krt78";-0,0130766780025349;0,0607543508214808;-0,00894731408906502;0,029358758994507;0,580199294761699;0,635092288702912;0,98627150555905
"Gm17266";0,0232106321578647;0,0729857688037575;0,0191655065935348;0,0361209906946423;0,580198652203282;0,635092690799267;0,98627150555905
"Ctsg";-0,0202955378855041;-0,0731457531104728;0,0232096138720717;0,0756747520036975;0,580042913935396;0,635190153310337;0,986341054120314
"Hectd4";0,0153557065614362;-0,0674137844259373;-0,0159168282687278;0,0520682018869085;0,579946899630553;0,63525024549812;0,986348046656849
"Map4";0,0459595221834954;-0,116562615272406;-0,0223829588909554;0,0928040730337143;0,579851864395121;0,635309729056325;0,986348046656849
"Tmco5";-0,0359963809142013;0,000620511510383471;-0,0298068803794546;0,0291643327000391;0,579777328048441;0,635356385023539;0,986348046656849
"Spata31d1b";0,00336289598124563;0,0305875745949046;-0,0394943179664168;0,0525217146729654;0,579557852280376;0,635493780409109;0,986348046656849
"Sigirr";-0,0279837059959713;-0,0600788934327177;0,0283125388991408;0,0421164339550287;0,579513659190997;0,63552144865342;0,986348046656849
"Gpr137c";0,000951927230712714;-0,0178013059591764;0,031019098786705;0,0335291125382062;0,579406793492438;0,635588358407934;0,986348046656849
"Cstf2t";0,0130729137866606;0,00827152620428213;0,0440561784359092;0,0629628217902935;0,579328993524255;0,635637073070784;0,986348046656849
"Art3";0,0162188497928618;0,0394973920330041;-0,0177946740182572;0,0234788946069303;0,579320831169236;0,635642184111507;0,986348046656849
"Gpr132";-0,0197230256024857;-0,0216518562268953;0,0322541273393008;0,0216877952324112;0,579278388706788;0,635668760895546;0,986348046656849
"Wfikkn2";0,00653945612971649;-0,0709191657412715;-0,0350547433679617;0,057018734743959;0,579026937830356;0,635826232199059;0,986435895919302
"Ccdc121";-0,00928192400189684;-0,0197593562322055;-0,0412600678373707;0,0301029726934886;0,578839668398325;0,635943528530327;0,986435895919302
"Ghrhr";0,0248611434366011;-0,077869190763216;-0,0161573622994587;0,0347021669567469;0,578767676065243;0,635988625224231;0,986435895919302
"Eml6";0,0290579675768192;0,0454279843624679;0,0165571315050101;0,0267765778088167;0,578684351133071;0,636040823713643;0,986435895919302
"Tmem216";0,0483768481628738;-0,105288367111099;-0,000368051671926339;0,0679119562883733;0,578592564071579;0,636098326920117;0,986435895919302
"Plppr2";0,0131916299423102;-0,0659813228508503;-0,00702931387275467;0,019494453173324;0,578533937929272;0,636135057318873;0,986435895919302
"Gckr";-0,0344678411633433;-0,037502075708277;-0,00406842201775501;0,0229994467978542;0,578423904230153;0,63620399975776;0,986435895919302
"Pbp2";0,0441121851002783;0,029613469945537;0,0300764769379058;0,0609816561857963;0,578387025023588;0,636227107933899;0,986435895919302
"Bbs2";0,014213330059913;-0,0294643217188152;0,0311215592056482;0,0394536500161653;0,578368140698016;0,636238940920525;0,986435895919302
"Rmdn3";0,0313561191460002;-0,0050419014956501;0,0515028460921507;0,0837050448306819;0,578284158057739;0,636291566711902;0,986435895919302
"Sult1a1";-0,0254906203083474;0,0690957374461525;0,0124915818138352;0,0322530940963109;0,578067214045547;0,63642752454323;0,986435895919302
"Sh2d1b2";0,0155253320577411;-0,0597046605121866;-0,0315549905865427;0,0389058049189552;0,578006635151332;0,636465492886511;0,986435895919302
"Fra10ac1";-0,049995857835354;-0,0206212008909465;0,00560586464773677;0,02596956037612;0,578005052496183;0,636466484851622;0,986435895919302
"Tmem87b";-0,0435750436911695;-0,0355927996871151;0,00991107400202221;0,0374468436495202;0,577838281430637;0,636571018795535;0,986435895919302
"Rassf3";0,0648183116909227;-0,0868166752870974;0,00708438208931729;0,105153854619832;0,577825257105286;0,636579183118912;0,986435895919302
"Slc9a5";0,00987222244126514;0,0557263970539708;0,0313790597214968;0,0486853545318719;0,577764506904741;0,63661726551803;0,986435895919302
"Olr1";0,048332497405552;-0,0469329370804743;0,0116307473727578;0,0399733190051835;0,577674742483013;0,63667353909638;0,986435895919302
"Mrgprf";0,0209910829564119;-0,0308794464603747;-0,0471864122484418;0,0416305556683395;0,57767453324492;0,636673670272632;0,986435895919302
"Rexo5";-0,0452694563981767;-0,0106693132463877;0,0150577567068479;0,0392638471023792;0,57745918258105;0,636808689192639;0,986563453288348
"Nfatc1";-0,0337591751100468;0,0526390261143704;0,0283401095710669;0,0350780584852524;0,577183119021946;0,636981804259046;0,986735664113
"Nlrp4f";0,0348583394208171;-0,0549403466911049;0,0209471659760199;0,0329150732806775;0,57707124134587;0,637051970833749;0,986735664113
"Zfp697";0,0351349818806815;0,0303956721357482;0,0221211536577997;0,0457774859968444;0,576937382534547;0,637135930840982;0,986735664113
"Cage1";-0,0407672865815266;0,00891102107372023;0,0278170906046805;0,0378306981791229;0,576892118855605;0,63716432333419;0,986735664113
"Evc2";0,0469981939672446;-0,0406497549081132;-0,01823617202803;0,0302813444350052;0,576858161216084;0,637185624512874;0,986735664113
"Efcc1";-0,044219856198523;0,0183690267923544;-0,0268659367746165;0,0586587124783313;0,576656131055291;0,637312366194228;0,986735664113
"Nae1";0,0386947177264397;-0,031741057202739;0,0430238925913471;0,0689335966836681;0,576648883711459;0,637316913090298;0,986735664113
"Psmg1";0,0531898824440746;-0,0305573745078168;-0,00269397665143877;0,0310112470462645;0,576609790742938;0,637341439958482;0,986735664113
"Epha3";-0,0460857394906325;0,0452311233247489;-0,0182951054171865;0,0401331374110297;0,576455851197879;0,637438028140338;0,986773162120283
"Gja3";0,0334974529330698;-0,0486902271124709;0,00487998527515407;0,01775976622308;0,576061799184301;0,637685322072278;0,986773162120283
"Loxl3";0,0442291357583072;0,0130997713945712;0,0159347866687049;0,0528578059216318;0,575911035612359;0,637779954919461;0,986773162120283
"Myo1h";0,0412191002751637;0,0347406294369666;0,0134787205753146;0,0251031657818123;0,575877735699052;0,637800858346567;0,986773162120283
"Aff3";0,0714391394922506;-0,00498804735350006;-0,00415275889269588;0,0611512052463786;0,575736989813725;0,63788921462677;0,986773162120283
"Ldhal6b";0,0274642038495274;0,0622375084657623;0,012402500157987;0,0455634809894906;0,57571312764478;0,637904195511861;0,986773162120283
"Samsn1";-0,00402773427993282;-0,0251863855495571;-0,0376620305071867;0,031907523663885;0,575682876944599;0,63792318754597;0,986773162120283
"Vmn2r59";-0,00204343888154359;0,0637425866885968;0,00746354681101732;0,0228010007035002;0,575575961277678;0,637990314807075;0,986773162120283
"Wdr93";-0,0359384280191946;-0,0331155636906929;0,029105278715871;0,0288862812323655;0,575550380767258;0,638006376361626;0,986773162120283
"Olfr1167";-0,000400050441403555;0,0253255930863115;0,039139505005322;0,0191977820731059;0,575502759459833;0,6380362777375;0,986773162120283
"Sgpp1";0,0302103410647303;0,0581561799913177;0,0334997848936461;0,0413695816656401;0,575494297170996;0,638041591308675;0,986773162120283
"Gm13271";0,0373936049214445;0,0639347160413669;0,00753184522805571;0,0295887772490867;0,575418776004473;0,638089013380494;0,986773162120283
"Ifi205";0,0165121434469454;-0,0624684373541205;-0,0266795140310485;0,0547329760577987;0,57532044794975;0,63815076047901;0,986773162120283
"Lkaaear1";-0,00809727753786546;0,0328420289164933;-0,0347639685935199;0,0474702147161714;0,575217946860988;0,638215132787937;0,986773162120283
"Efr3b";0,0392554815474043;-0,000840345522289891;0,0276396727541546;0,0382920021561643;0,57521642657126;0,638216087589857;0,986773162120283
"Sinhcaf";0,0346763803640201;0,0394695506561228;0,0326255300901015;0,0430894777822653;0,575149158899754;0,638258335390422;0,986773162120283
"Tbrg1";-0,00187757432329029;-0,148034806893128;-0,0459569786853176;0,169254571423148;0,575143997799783;0,638261576930076;0,986773162120283
"Sh3bp5l";0,0317772590916511;-0,0228232299594719;0,0241149566055556;0,0226300029469082;0,574977968031733;0,638365861935888;0,986852906116873
"Csta1";0,00712507111024358;0,0483638555302549;-0,0158313133700344;0,0132070312285802;0,574881262868511;0,638426609204878;0,986865337303075
"Spacdr";0,00740606116573161;0,0149376436398188;0,0697503773185125;0,157465596748287;0,574740116280566;0,638515280848339;0,986920927736857
"Gabrb3";-0,0463273922466491;-0,000632067524087812;-0,0254500699936759;0,0505460252348897;0,57450946566689;0,638660200487187;0,986942492424439
"Olfr504";0,0290586805682765;-0,0618487155726408;-0,0396077758183358;0,0459780312843883;0,574264036135062;0,638814432318102;0,986942492424439
"Cox4i2";-0,0317156763129985;-0,0408909206302647;-0,0102930438038926;0,0280326280952964;0,574116588190201;0,638907104082271;0,986942492424439
"Acat1";-0,0234652201361146;0,0190476346002872;0,0445988884758671;0,0444756910992286;0,574079869482288;0,638930183504075;0,986942492424439
"Unc80";0,000716031368810571;0,0458704753447676;-0,0253532617127077;0,0393339076390071;0,573853107459291;0,639072727552539;0,986942492424439
"Gm4792";0,0518205437601786;-0,00419323937085548;0,0267086975036636;0,0392584585078464;0,573822010717283;0,639092276978148;0,986942492424439
"Prr13";-0,0487379311624891;0,0297935407365315;0,00733317842584477;0,0252266437853866;0,573785270608584;0,639115374753868;0,986942492424439
"Heatr5b";-0,047091284523148;0,0247628163440524;0,0074545113199427;0,0245107080738938;0,573767962639122;0,63912625614191;0,986942492424439
"Prrx1";0,0351556650016107;-0,0748410649928271;-0,0077996665749447;0,0433772340566627;0,573696153143874;0,639171403671482;0,986942492424439
"Tanc2";-0,0630380004529312;0,00652086160353229;-0,0115324745313102;0,0479671947161633;0,573658269610495;0,639195222464584;0,986942492424439
"Ly6g6g";0,0449768149057578;0,0372272025752005;-0,012142386249176;0,0522848998480142;0,573546494710466;0,639265503308461;0,986942492424439
"Mctp1";-0,00989076682914369;0,0746513036956919;-0,0224196739161281;0,0547023704350984;0,573509931765386;0,639288494265094;0,986942492424439
"Actr8";0,0180815760277504;-0,0135757504484081;0,0423932520434029;0,0567601556133487;0,57344823652258;0,639327289904331;0,986942492424439
"Enkur";0,0182747787291657;-0,041841387042434;-0,0324105587011004;0,0394195574180337;0,57328795365395;0,639428088165653;0,986942492424439
"Gm4951";-0,0241779280790415;-0,0481856583273617;0,00545451569098389;0,034388695825376;0,573223446033359;0,639468658827321;0,986942492424439
"Vapb";-0,0337461824350418;0,0374791707527463;0,0343052192848277;0,0508566229838154;0,573122017981777;0,639532453597964;0,986942492424439
"Dleu7";-0,0322564657806729;-0,0556735002450161;0,0150166274851017;0,053118689702872;0,57307604179545;0,639561372578083;0,986942492424439
"Tspan10";0,0454744242922542;-0,0354987772138868;-0,00789105802971265;0,047238955724609;0,57306887164865;0,639565882680239;0,986942492424439
"Maged1";0,0266592403230792;0,0657035830035327;0,00654026334047899;0,0404202865103608;0,572962976907119;0,639632494360486;0,986942492424439
"Calcb";0,0151856759544701;0,0349466255273902;0,027023822916468;0,0177748908299447;0,572959044451735;0,639634968117015;0,986942492424439
"Rab11fip1";0,0363093057535853;0,0222432779661908;-0,0177461536948107;0,0357332508226896;0,572916918984601;0,639661468068139;0,986942492424439
"Clgn";0,0500984088229996;0,0150716883977013;-0,00413030448659865;0,028794048894119;0,572702748608851;0,639796209068254;0,986942492424439
"Nampt";0,0110644962368284;0,0160047346668477;0,0338320732039867;0,0321874491055024;0,572700534856002;0,63979760191485;0,986942492424439
"Mfsd14a";0,0366298920056952;-0,0517939721457712;-0,0167226984021739;0,0492850634677727;0,57260646895813;0,639856788241901;0,986942492424439
"Aldh1a7";-0,0349583473208743;0,0577576251921691;0,0241501432595646;0,0413495979700695;0,572584965921554;0,639870318529197;0,986942492424439
"Mras";-0,0490288163346511;0,058852617144016;0,0232081509543597;0,0371514434904198;0,572538283093387;0,639899693336503;0,986942492424439
"Fam107b";-0,0430348813659499;0,000357403879997013;-0,0273287883818622;0,028037952043065;0,572040182586403;0,640213180568632;0,987160229049051
"Olfr1263";0,0184822640304091;0,0292327247551017;0,0332735273966648;0,0183772803785144;0,571913307584255;0,640293049230988;0,987160229049051
"D430019H16Rik";0,0375520275199363;-0,0438074800858009;0,0127908027621645;0,0379432639024928;0,571831051518152;0,640344833862211;0,987160229049051
"Klk14";0,00062375786123412;-0,0612046982184894;0,00324368622257437;0,0231259639271523;0,57180325131248;0,640362336282837;0,987160229049051
"Spata48";-0,0277008509761753;0,00492315909068948;0,0318796792182638;0,0431395320619556;0,571780476053532;0,640376675363717;0,987160229049051
"Lypd11";0,064768836186302;-0,032965449432145;0,0180688848513097;0,0583095220795617;0,571760804321886;0,640389060682751;0,987160229049051
"Slco1a5";0,0117770189611725;0,0538677207008728;-0,0240788540210997;0,0420273805861285;0,571727677255945;0,640409917873255;0,987160229049051
