"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Gm14124",0.0193939704367561,0.00725130777816654,0.825581311820059,0.417648298512638,0.999404657273207,-5.49324976505748
"Kcnmb2",-0.0198511385512022,0.0241289821785221,-0.825255865418726,0.417829195982528,0.999404657273207,-5.49349756116225
"Fer1l4",-0.0218597173965646,0.0298566636841592,-0.825233789076143,0.417841468771807,0.999404657273207,-5.49351436685848
"Stard3nl",-0.0317023903789676,0.0621039590952377,-0.825127974050155,0.417900297129716,0.999404657273207,-5.49359491308771
"Dnajc3",0.0363656013916947,0.04562079018074,0.82502780488641,0.417955991441651,0.999404657273207,-5.49367115278395
"Cd55b",-0.0169708963289629,0.00895392975616415,-0.825027145640589,0.417956357999474,0.999404657273207,-5.49367165451346
"Defb38",0.0230820574109367,0.0334855423069497,0.825008154510754,0.417966917648352,0.999404657273207,-5.49368610785344
"Champ1",-0.0274555224419372,0.0357209660435188,-0.824836148388252,0.418062565950163,0.999404657273207,-5.49381700019672
"Pick1",-0.0226706750321634,0.0593236115935987,-0.824759956733867,0.418104938619769,0.999404657273207,-5.4938749719658
"Pramel32",0.0278270464677225,0.0383256843710159,0.824609881093326,0.418188408483799,0.999404657273207,-5.493989145006
"Stoml2",0.0296574251248033,0.0606578361448663,0.824508689885009,0.418244695456569,0.999404657273207,-5.4940661172553
"Rad51",-0.0293967906282166,0.0587592817832265,-0.824472717183785,0.418264706192275,0.999404657273207,-5.49409347817028
"Slc4a5",-0.0249758061242445,0.0275220192314685,-0.824463833274358,0.418269648186898,0.999404657273207,-5.49410023511902
"Adgrf4",-0.0290714723182843,0.0365092541755819,-0.824440019767787,0.418282895488715,0.999404657273207,-5.49411834692626
"Pafah1b3",0.0238348402532342,0.0443072823417811,0.824335676404994,0.418340944144469,0.999404657273207,-5.49419770144328
"Heatr4",0.0263173215413978,0.0337840958042808,0.824299419821677,0.418361115715655,0.999404657273207,-5.49422527285563
"1700086D15Rik",-0.0245138754449656,0.0280642327676052,-0.824077310827005,0.418484700748263,0.999404657273207,-5.49439415142343
"Pla2g4f",0.0269638999535619,0.054136549561799,0.823757649980368,0.418662605461063,0.999404657273207,-5.4946371278427
"Dusp12",0.023779693923522,0.0318027026594775,0.823498747889456,0.418806730183532,0.999404657273207,-5.49483385639516
"C1qtnf12",0.035631817517377,0.122410249000137,0.823389021362809,0.418867821767924,0.999404657273207,-5.49491721538228
"Sgms1",-0.0245387315279786,0.0286415998538667,-0.823276239489892,0.418930620285469,0.999404657273207,-5.49500288466571
"Duox2",-0.021738588995288,0.0280139070351723,-0.823254488836551,0.418942732032161,0.999404657273207,-5.49501940523093
"Mbp",-0.0325554491376461,0.0846442810869482,-0.822981936025422,0.419094520393492,0.999404657273207,-5.49522638625937
"Sult2a6",0.0311552712959609,0.0442177500756785,0.8229741470013,0.41909885871418,0.999404657273207,-5.49523230042714
"Cfd",0.0302237826299069,0.0377097983895126,0.82279159111823,0.419200546530326,0.999404657273207,-5.49537089919675
"Ppt2",-0.0219684477015077,0.053204827435561,-0.82276510007304,0.419215303937135,0.999404657273207,-5.49539100914514
"Klhl5",-0.0274376062025857,0.0461010037542062,-0.822705606351491,0.41924844738359,0.999404657273207,-5.49543616995695
"D630045J12Rik",0.022009854417451,0.0196539961448393,0.822658283284487,0.41927481183633,0.999404657273207,-5.49547209001884
"Olfr613",-0.0261523964575371,0.0483760415182305,-0.822555990282804,0.419331804492371,0.999404657273207,-5.49554972780065
"Aste1",0.0333599869044787,0.081240371810684,0.822509324983031,0.419357805729362,0.999404657273207,-5.49558514257006
"Cldn1",-0.0271564030747022,0.06139878075777,-0.822417008230791,0.419409246282951,0.999404657273207,-5.49565519714487
"Itprid2",-0.0270292329288224,0.043603964605193,-0.822174208674684,0.41954455746213,0.999404657273207,-5.49583941044183
"Stx11",0.0267428039441135,0.0573491474182878,0.821998839516734,0.419642306997559,0.999404657273207,-5.49597243224654
"Nab2",-0.0231604177058627,0.0509391079393843,-0.82172635645433,0.419794215486819,0.999404657273207,-5.4961790645821
"Ropn1",0.0263652462150851,0.0327276667334169,0.821577072778997,0.419877455312157,0.999404657273207,-5.49629224379548
"Olfr555",-0.0279341122926912,0.0354459326137439,-0.821453106818321,0.419946585974791,0.999404657273207,-5.49638621377572
"Atg4d",0.0370174658721482,0.0771101362612552,0.821429481068579,0.419959761883082,0.999404657273207,-5.49640412130748
"Ftsj3",-0.023751630457549,0.0338674760818634,-0.821344930110803,0.420006917459692,0.999404657273207,-5.4964682041647
"Nucb2",-0.0277798256776798,0.0350911710430995,-0.821280120108067,0.420043065401832,0.999404657273207,-5.49651732077374
"Scube1",0.0221982391646576,0.0387875080991876,0.821087728391647,0.420150383857591,0.999404657273207,-5.49666310447853
"Fam185a",0.0335901188601012,0.0582938074448603,0.820953508633345,0.4202252634628,0.999404657273207,-5.49676478976834
"Fbxo46",0.0231707815579619,0.0461419171204469,0.820931457242441,0.420237566471466,0.999404657273207,-5.49678149447816
