"","groupWnt1.OVX.b1","groupWnt1.OVX.b2","groupWnt1.OVX.b3","AveExpr","F","P.Value","adj.P.Val"
"Slc2a8",0.0651222752688255,-8.16156950896839e-06,0.0594888389712752,0.0124944551118768,1.24293375140218,0.326748105126869,0.861218488363829
"Agrn",-0.0321602611814648,-0.0634536187749236,0.0444870280536465,0.016123501004443,1.2427371107946,0.326813125776249,0.861218488363829
"Slc4a9",-0.0135730391365737,0.117026858489942,-0.00286097274995598,0.0121157195969498,1.24260632137373,0.326856379633932,0.861218488363829
"Gadd45gip1",-0.0492882103910528,-0.102076166958575,-0.0396494236585738,0.0237996112414354,1.24260174194887,0.326857894219511,0.861218488363829
"Tkfc",-0.00951684047109759,0.099676860051134,0.0309401510133314,0.0223779299137099,1.24240223781816,0.326923884652652,0.861218488363829
"Gas7",0.0896003748627681,-0.145577894311738,0.0513206735625634,0.0129281305033397,1.24235810664614,0.326938483874524,0.861218488363829
"Ipo9",-0.017154453846001,0.0115809901351753,-0.0577149264994589,0.0151918447911246,1.24233058464732,0.326947588884836,0.861218488363829
"Srek1",0.0993573168143451,-0.0503578203560289,-0.00970437180753919,0.0271470166976664,1.24176715423621,0.327134044107951,0.861542050818722
"Ccdc60",-0.0116704887566841,-0.116662650231928,0.0224600780567659,0.0117381287489388,1.24154128540394,0.327208821319274,0.861571428797512
"Arf2",-0.0385129160873683,0.116892010667933,-0.0468960039036504,0.0160348550325829,1.24058957500744,0.327524092571858,0.862233915553675
"Mboat4",-0.0825148533212239,-0.0266949324620257,-0.00312476868971866,0.0182238336010852,1.24032917381254,0.327610409684111,0.86228050443723
"Fbxl20",0.02133445619528,0.0407984397396251,-0.0387170459442319,0.0310889142871226,1.24015204079841,0.327669138667404,0.86228050443723
"Mea1",-0.002942396004735,-0.0293567890982743,-0.0597105895279239,0.019110042095501,1.2398807548418,0.327759105366273,0.862349680371103
"Lpo",0.00163903179617999,-0.123535228691293,0.0165530141179922,0.0131015172535102,1.23968168503148,0.327825139173844,0.862355873094831
"Dact2",-0.0580900907253511,0.0160056469194703,0.00605836596808628,0.00858098613669753,1.23924318077291,0.327970644558794,0.862571075668128
"Cbln4",-0.0894276667161866,0.00974586874457222,-0.0158993273408684,0.0205318541504192,1.23878260715304,0.328123544670708,0.862655702014393
"Cdk5r1",0.0050501117409039,0.171255188636939,0.0368353202823606,0.021975871106439,1.23876248621859,0.328130226043135,0.862655702014393
"Dnmt1",-0.0192102578010136,0.0806768803177527,0.043393220771342,0.00882095694717706,1.23797892038421,0.328390526497578,0.863038752876643
"Tk1",-0.0378031737663849,0.209492964117205,0.0389954314276783,0.0369031687041868,1.23761096842251,0.328512833450578,0.863038752876643
"Adam23",0.0306575718396397,-0.099322518800511,0.022068175143329,0.0127086834801593,1.23696309764804,0.328728299224896,0.863038752876643
"Nemf",0.0566504121368738,-0.131050166998772,0.018408079125777,0.0230594462662495,1.23690908260064,0.328746269862472,0.863038752876643
"Wdr36",-0.0281770990643275,-0.160177248965833,-0.0197187042102429,0.0199305430452373,1.23689772038725,0.328750050164153,0.863038752876643
"Aldh3b1",-0.0892738331364658,0.0532757554441213,0.022587153479836,0.0221617723714432,1.23669423169652,0.328817760101535,0.863038752876643
"Scg5",-0.0228022354345151,0.119210938739249,0.0281313115107923,0.0102507512856778,1.23646207180224,0.32889502778797,0.863038752876643
"Srprb",-0.0507100387364675,-0.0922842207021744,-0.014248299773405,0.010196739967158,1.23644631701582,0.328900271988937,0.863038752876643
"Btbd35f2",0.120410921657891,0.483130744889245,0.0798567300326833,0.44733392758589,1.23642101803636,0.328908693288145,0.863038752876643
"Myo10",-0.00749509601001169,0.110747187400512,0.0289094203328983,0.0146395447204242,1.23638790454059,0.328919716149475,0.863038752876643
"Fmo4",0.0738406951539568,-0.0625443892965493,0.0259537621550278,0.0161886733482868,1.23598307835091,0.329054505942712,0.863038752876643
"Usp42",0.0787756883539015,-0.035352441651759,-0.0479242853378855,0.0166069772629431,1.23586909042693,0.329092469301964,0.863038752876643
"Cept1",-0.0486177154331792,0.0598638744298684,0.0485271560339767,0.0210312179054897,1.2358331960962,0.329104424741913,0.863038752876643
"Avpr1a",-0.0538030413568257,0.015866935057593,-0.0461969039614311,0.00781589571233244,1.23549989300473,0.329215460427453,0.863162781240768
"Eif4h",0.0528624294793492,0.466333906339623,0.102331680966315,0.153056821953876,1.23397409926705,0.329724251762006,0.864019653786258
"Ggt7",-0.0485099928317342,-0.120794473939946,-0.00554611496285543,0.0104805846465298,1.23397143589895,0.329725140596292,0.864019653786258
"Fam53b",0.028632322615923,0.194782458122726,0.0138739443242042,0.0260441379501378,1.23394583131913,0.329733685627483,0.864019653786258
"Dppa2",0.0435462091913116,-0.0439894899722046,-0.0393473343368687,0.0134899955001541,1.23334243782177,0.329935122474384,0.864077315233209
"Hdac7",-0.0109916288525074,0.145432099431509,0.020340810299839,0.0152568035166864,1.23320907386498,0.32997966177661,0.864077315233209
"Cdk2",-0.0648244345303614,0.00531061925732814,0.0258585632953583,0.014192318213989,1.2326482028847,0.330167042512917,0.864077315233209
"Pgap6",0.00942798154018167,-0.0259580125991686,-0.0600090288682457,0.00957855476001735,1.23260389765483,0.330181849061638,0.864077315233209
"Itm2b",0.261983255295484,-0.396814526609711,-0.129633967736581,0.277373608209584,1.23239322886198,0.330252262689833,0.864077315233209
"Prpf39",-0.00764753677215562,0.00182566921549784,0.0452536064907155,0.00902980140951624,1.23238731073329,0.330254240979607,0.864077315233209
"Scn4b",-0.0180071216160429,0.171614963686909,-0.0100472500850066,0.0190438883310772,1.23228125371474,0.3302896953879,0.864077315233209
"Mdm1",0.0106964524617144,-0.0157376064593218,0.0736362253960899,0.0204470069467514,1.23211694708521,0.330344630126587,0.864077315233209
"Cd34",0.0511775563985206,-0.0634198789481273,0.0120511535585001,0.0135518487997729,1.23193419727128,0.330405742255364,0.864077315233209
"Pank2",0.0718038038967621,0.0447963436066271,0.0271764070211541,0.0110696032103752,1.23178003022296,0.330457305260923,0.864077315233209
"Fuca2",0.0183908520280403,0.163924002616135,-0.00308292933574432,0.026918317657043,1.2314029714166,0.330583451961998,0.864077315233209
"Sav1",0.12135743511018,-0.0946139746367021,0.0402828488377525,0.0178634688379814,1.2313671215015,0.330595448289626,0.864077315233209
"Neurog1",0.0650703966719978,-0.0773586406914167,-0.00802187088464358,0.00802538846047461,1.23123064535599,0.330641120907615,0.864077315233209
"Gpat4",-0.0774439054502569,0.0527229553318438,-0.0290779659660913,0.0137045956299039,1.23120712786373,0.330648991843043,0.864077315233209
"Adam12",-0.0775667532541776,0.0128824620149257,-0.0217593438983206,0.0104435329558759,1.23055086912871,0.330868709100615,0.864104128240464
"Btrc",0.0385025340151436,0.105925017779848,-0.00185543947584935,0.0210634357257281,1.23041397657567,0.33091456004081,0.864104128240464
"Gm32742",-0.0625977739224988,0.072325835480162,-0.0252472513920964,0.0135237859127593,1.23037747281612,0.330926787753522,0.864104128240464
"Jrk",-0.0579888636810503,0.0624400630952122,-0.0517551145051954,0.022671301056576,1.23031938865056,0.330946245241681,0.864104128240464
"Brix1",0.0539357300774114,0.112326970624063,-0.00448112765674743,0.0163147680524797,1.23022371258934,0.33097829812312,0.864104128240464
"Sh3tc1",0.00448658556529181,-0.0259097030833601,-0.0552642593189377,0.0164232341414093,1.23000379568455,0.331051985613572,0.86412991310312
"Cdc34",-0.0558272222953801,0.105707655111652,-0.0567477075650603,0.0364685282087027,1.22971444163543,0.331148965097886,0.864216474341024
"Zcchc24",0.0085871792054719,-0.0340724960955093,-0.0582584237228667,0.0166848090629613,1.22931468775023,0.331282994109177,0.864251603200195
"Ndn",0.0112820090031514,-0.0232146127893663,0.0676038823467381,0.0112722950859266,1.22929360014789,0.331290065884819,0.864251603200195
"Pik3c2g",-0.0706050239422036,0.0776457509195664,0.00797687177272821,0.0148836093019166,1.22908767767258,0.331359130619501,0.864265282521049
"Slc43a1",-0.0601462880942485,-0.0560721188258963,-0.0400638009983067,0.00870956522324618,1.22849493938197,0.331558012929982,0.864617487213137
"Spsb1",0.00407308445474062,-0.041130888138346,-0.0539954751962718,0.00736867018535739,1.2279063157552,0.331755636137937,0.864809887704732
