"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Hyal6",0.0196805799957276,0.0169221559778446,0.55984148009738,0.583274870814942,0.947769174535151,-5.93988552327995
"Olfr843",-0.0147871931823818,0.00565037536629925,-0.559665157948821,0.583392350689095,0.947846336296547,-5.93998313999812
"Jkamp",-0.0219777877303079,0.0146907273238486,-0.559276870251922,0.583651101492209,0.948076009078603,-5.94019800250487
"Entpd7",0.01652768057176,0.00801536196091643,0.559145958286185,0.583738353035561,0.948076009078603,-5.94027041155385
"Rbbp8nl",-0.0208344506593805,0.0168789287626911,-0.559059529199407,0.583795960822254,0.948076009078603,-5.94031820764602
"Baz2b",-0.0138194442094224,0.0163599667761145,-0.558915655084052,0.583891864013237,0.948076009078603,-5.9403977556427
"Ptprn",-0.0142202344940285,0.00673481631111191,-0.558887339463509,0.583910739503823,0.948076009078603,-5.94041340903389
"Boc",0.0155798775250665,0.0135284151745047,0.55869744415888,0.584037333753066,0.948076009078603,-5.94051836694397
"Olfr1009",0.0152166116356762,0.0164506810899887,0.558659128817429,0.584062878481943,0.948076009078603,-5.94053954024112
"Olfr685",-0.0165284289625275,0.0156822120856673,-0.558612760420934,0.584093792921488,0.948076009078603,-5.94056516184225
"Mxd3",-0.0153195714809339,0.0103989358231828,-0.558419381319545,0.584222730388211,0.948171646083072,-5.94067199455041
"Pnkp",0.0177047487274292,0.00825573619006102,0.558287154053793,0.584310902602738,0.948201107614893,-5.9407450233477
"Cand2",0.0163653482796767,0.014919527354502,0.558020488297991,0.584488742155572,0.948270817194632,-5.94089225168088
"Prpf39",-0.0131425254470159,0.00902980140951624,-0.557577060064556,0.584784525753672,0.948270817194632,-5.94113692247366
"Tulp1",0.0114763860206541,0.00594210397764603,0.557575866375337,0.584785322092917,0.948270817194632,-5.94113758086456
"Sall4",0.0167078576293666,0.0118726838917985,0.557499195554283,0.584836472227833,0.948270817194632,-5.94117986656571
"Celf2",0.0196055700523278,0.0171666467994103,0.557495945263258,0.584838640675768,0.948270817194632,-5.94118165905174
"Rab43",-0.0225003280816017,0.0312568367903239,-0.557419416665894,0.584889698295699,0.948270817194632,-5.94122386050836
"Cnot11",0.0166799154886094,0.0154096404785178,0.557407632471904,0.584897560563522,0.948270817194632,-5.94123035837112
"Drd2",-0.0153625182700974,0.0130004212277909,-0.557382910040377,0.584914055237539,0.948270817194632,-5.94124399001326
"Dera",0.0161140753849477,0.00953414970084131,0.557254084117601,0.585000011035937,0.948296642261032,-5.94131501363366
"Prrc2c",0.0219052524506726,0.0200950388414135,0.556956778862762,0.585198404893974,0.948504703659389,-5.9414788622018
"Kremen2",0.0159829492520242,0.00991605670475168,0.556642506356499,0.585408158334269,0.948632270997656,-5.94165197032852
"Fa2h",0.0155068519589099,0.0124479666177655,0.556628942162282,0.585417212282337,0.948632270997656,-5.94165943966902
"Caskin1",-0.0240856704182042,0.0319470447873628,-0.556349668816964,0.585603639948247,0.948820829406456,-5.94181318715135
"Nmu",-0.0238585716932539,0.0171484434798715,-0.556030532759403,0.585816714742298,0.949010764950144,-5.94198878939786
"Ptgdr2",-0.020718579645295,0.0145184996783014,-0.555963683547629,0.585861352365341,0.949010764950144,-5.94202556042107
"Klf17",-0.0137638712420555,0.00994625827049803,-0.555859229337984,0.585931103658851,0.949010764950144,-5.9420830079172
"Trim39",0.016300232409269,0.0193443975099413,0.555518066972173,0.586158950743439,0.949266265363268,-5.94227056740784
"Carns1",0.0158966114737884,0.01062690859342,0.555380913310702,0.586250562222612,0.949301101712139,-5.94234593866387
"Sntg1",0.0180566057396292,0.0126133110909182,0.555000507720624,0.586504691331093,0.949594794166545,-5.94255489273015
"Wdr95",0.0163738955921089,0.0124338883476704,0.55487831742394,0.58658633215335,0.949594794166545,-5.94262198180062
"Tmtc2",-0.017270978451752,0.0122171900878153,-0.554658773366766,0.586733033885824,0.949594794166545,-5.94274248768653
"Mab21l4",-0.0192371427287622,0.0128021718759519,-0.554596306122346,0.586774778581997,0.949594794166545,-5.94277676705906
"Rom1",-0.0152104387234951,0.012738866364124,-0.554506176188489,0.586835011951524,0.949594794166545,-5.94282622000481
"Gulp1",0.0161057323919064,0.0117622018624928,0.554479757272,0.586852668171601,0.949594794166545,-5.94284071420545
"Maf",-0.0221696522437557,0.0472208376654775,-0.554357988960925,0.586934051529784,0.949613013837078,-5.94290751133384
"Olfr1204",-0.0129562748835716,0.00842216125113132,-0.553958890823075,0.58720082728445,0.949785973353856,-5.94312634148774
"Retreg2",-0.0192053696619888,0.0152776416668069,-0.55395509668364,0.587203363758714,0.949785973353856,-5.94312842113196
"Pofut2",-0.0191241904575911,0.020709988947331,-0.553883299763144,0.587251362789236,0.949785973353856,-5.94316777188993
"Ift140",-0.0149972728329998,0.0108721427682541,-0.553704195120859,0.587371109871014,0.949866201322339,-5.94326591495411
"Traj18",-0.0189350239238684,0.0188192435299587,-0.55332769424624,0.587622873910437,0.950032960280055,-5.94347212479198
"1810030O07Rik",0.0155797437789458,0.0115931922227432,0.55326524175153,0.58766464083289,0.950032960280055,-5.94350631704235
"Ptpn23",0.0207072156124076,0.021886235323038,0.553146694294403,0.587743927030319,0.950032960280055,-5.94357121064319
"Hk1",-0.0207750953666162,0.021874046302369,-0.552954244686355,0.587872651558276,0.950032960280055,-5.94367653027745
"Pate12",0.0171747118714026,0.014910211715438,0.552908612645312,0.587903175735585,0.950032960280055,-5.94370149762284
"Slc9a9",0.0127719674356755,0.0076965274319954,0.552860065774475,0.587935650581559,0.950032960280055,-5.94372805762916
"Izumo1r",0.0213693590740047,0.0152502499846509,0.552815727557861,0.587965310892567,0.950032960280055,-5.94375231312153
"Zfp763",0.013768083954334,0.0110631370038035,0.552327504286243,0.588291960823015,0.95037993805387,-5.94401927502007
"Hmox1",-0.0180284579825006,0.0197603871777376,-0.552237139536727,0.588352430198613,0.95037993805387,-5.94406866186627
"Kdm1a",0.0163592732967872,0.013164195045931,0.552149630285238,0.588410991758421,0.95037993805387,-5.94411648070183
"Lgr4",-0.0148234164580622,0.013166180653174,-0.552075245850199,0.588460772454711,0.95037993805387,-5.94415712184427
"Adcy6",0.0219600610699643,0.0148707852365982,0.551838236807896,0.58861940150299,0.950522768322619,-5.94428658048243
"Nol6",-0.0111989501335555,0.00940736640728265,-0.551296593953503,0.58898200171834,0.950816660335349,-5.94458223506526
"Anapc5",0.0471354159732196,0.0954374088581387,0.551163761776519,0.589070942821002,0.950816660335349,-5.94465469861288
"Mmp21",-0.0151312447921147,0.0131866127912516,-0.551016188636669,0.589169762062783,0.950816660335349,-5.94473518407332
"Clic3",-0.0168049797738517,0.0193114926666722,-0.550984542083127,0.58919095460092,0.950816660335349,-5.94475244120654
"Six6",-0.0136756574841377,0.00913841580496951,-0.55087786058867,0.589262398129239,0.950816660335349,-5.94481060850838
"Aox2",0.013976033841497,0.00576008185758797,0.550807599541305,0.589309453639397,0.950816660335349,-5.9448489119154
"Maob",0.0138603417626337,0.0071582881440606,0.550643039414737,0.58941967093588,0.950816660335349,-5.94493860488617
"Cbwd1",0.0169453568244949,0.0112131216451928,0.550638811965011,0.589422502488469,0.950816660335349,-5.94494090870472
"Slc26a5",-0.0136789705621202,0.0109795218013408,-0.55062267892765,0.589433308485841,0.950816660335349,-5.94494970051362
"Pard6b",-0.0183958531466739,0.0149534077940049,-0.550271019563523,0.589668876724877,0.950900485497979,-5.94514127816161
"Col6a4",-0.0163362184574831,0.0109241584720986,-0.550259426288283,0.589676643593327,0.950900485497979,-5.94514759196452
"Slc13a3",-0.0145187633621732,0.018650617573907,-0.550230639374924,0.589695929494316,0.950900485497979,-5.94516326902583
"Rasal1",-0.0244659618877399,0.0275601765866656,-0.549733175674263,0.590029257462686,0.951192744521364,-5.94543405817381
"Pramel28",-0.0185426611565801,0.0155461908552183,-0.549658165798689,0.590079526440984,0.951192744521364,-5.94547486858348
"Arl4a",-0.0165272587547279,0.0114630358412842,-0.549645681811974,0.590087892979174,0.951192744521364,-5.94548166019095
"Elovl1",-0.0237579993316567,0.0203527379311865,-0.549491429098876,0.590191275247111,0.951204192880058,-5.94556556536782
"Cdh16",0.0118316904313517,0.00595318100505188,0.549380880512083,0.590265372034277,0.951204192880058,-5.94562568392333
"Cntnap1",-0.0149376111612828,0.00859268840623204,-0.549266699494611,0.590341908435716,0.951204192880058,-5.945687765659
"Mbp",-0.0254635514476872,0.0335588093323029,-0.549215902994089,0.590375959323356,0.951204192880058,-5.94571538040353
"Txnrd1",-0.0161828916478981,0.0127080487854046,-0.548923640382378,0.590571893659807,0.951406683790282,-5.94587421681685
"C130074G19Rik",0.0160561606912071,0.0317627010632215,0.548544390604515,0.590826193486796,0.951703141691232,-5.94608020709395
"Mkrn1",0.0260017193942179,0.0375756585991603,0.548353512748341,0.590954204425975,0.951796127061911,-5.94618383099645
"Taar7d",-0.0148223867433139,0.0147018816090266,-0.54817131039576,0.591076410229041,0.951879741624649,-5.94628271278523
"Clip4",0.0172058615789225,0.0124984055553495,0.547932482772301,0.591236614707986,0.951951210235103,-5.94641227743002
"Tspo",-0.0434035730560213,0.0673251932516962,-0.547791781026444,0.59133100702894,0.951951210235103,-5.94648858309964
"Fbxl20",-0.0137516361739107,0.0310889142871226,-0.547790781241348,0.591331677780069,0.951951210235103,-5.94648912523779
"Ormdl1",-0.0165245075659074,0.0171520164771053,-0.547511498482588,0.591519062266638,0.952138038395788,-5.94664053036226
"Tcea3",-0.01610022799117,0.00999882017081695,-0.54740823937047,0.591588351429786,0.952138038395788,-5.94669649052155
"Yap1",0.0197327875359409,0.0128169069442386,0.547228899800318,0.591708701978813,0.952218567106011,-5.9467936575379
"Btaf1",0.0153442210345333,0.0218691521467663,0.546758013297527,0.592024761399285,0.952613987508212,-5.94704864029079
"Dlx3",-0.0214164782596816,0.0195059843648206,-0.546500415139819,0.592197697411273,0.952676412221367,-5.94718803910526
"Panx2",0.0130664919127722,0.00621023477123558,0.54649064612216,0.592204256245714,0.952676412221367,-5.94719332434942
"Myo5b",-0.0202334250299793,0.014333921497252,-0.546124974027784,0.592449791602127,0.952958199058797,-5.94739109528434
"Lyzl6",-0.0129123330976248,0.0108912979240552,-0.54593983691017,0.592574123863399,0.953044986384578,-5.9474911767148
"2610528A11Rik",0.0171597766010135,0.0150482492355308,0.545382312147965,0.592948619083462,0.95353404579364,-5.94779236631597
"Neu4",-0.0157199286064287,0.00992721334634372,-0.545268524706291,0.593025065894082,0.953543747605991,-5.94785380092221
"Olfr781",-0.0152996881667892,0.00962035603200589,-0.54516054326549,0.593097616582374,0.953547183160218,-5.94791208942548
"Mlx",-0.0168214942697303,0.0222362100474904,-0.544822648681691,0.593324670334049,0.953750574606767,-5.94809441355238
"Coro6",0.0138594276974196,0.00993065105935304,0.544762664320978,0.593364982355783,0.953750574606767,-5.94812676907394
"Slc5a4b",-0.0131334068744636,0.00709918293828622,-0.543967832651868,0.593899272436303,0.95449607730031,-5.94855517709978
"Atoh8",0.0184775263085561,0.0144817554724188,0.543460458882054,0.594240457800092,0.954931088113071,-5.94882833285478
"Phax",0.0175914948915192,0.0155703647811276,0.543323375779493,0.594332656678091,0.954955244437648,-5.94890209245202
"Fancl",0.0165286642876744,0.0163795557411454,0.543082753830188,0.594494510672593,0.954955244437648,-5.94903151936296
"Katna1",-0.0137027125583425,0.00937100539132488,-0.543073176113805,0.594500953565749,0.954955244437648,-5.9490366699302
"Phldb1",-0.0238765978043135,0.0269787912093672,-0.543018756504207,0.594537562092291,0.954955244437648,-5.94906593326966
"1520401A03Rik",0.0134999509049785,0.00711493668784643,0.542702211907351,0.594750526655978,0.955184017074864,-5.94923609449203
"Scara5",0.012592332591372,0.00780950214522652,0.542261860714904,0.595046849161269,0.95528451165327,-5.9494726501841
"Klf7",-0.0179706421616873,0.0170094530641439,-0.542259081119382,0.595048719849856,0.95528451165327,-5.94947414278977
"Dsg2",-0.0134222153734564,0.00844800899066468,-0.542177881488168,0.595103369107042,0.95528451165327,-5.94951774265785
"Nrg2",-0.0192153056821485,0.0161491491385974,-0.541990110174293,0.595229753217703,0.95528451165327,-5.94961854176403
"Olfr891",-0.0161671077792868,0.00802198826251079,-0.541619945108491,0.595478941227352,0.95528451165327,-5.94981715477939
"Haus7",0.0143089593756921,0.00774054532949229,0.541403865871948,0.595624425707966,0.95528451165327,-5.94993303227672
"Ip6k3",0.016826954049073,0.0110492211547592,0.541341875736487,0.595666166464555,0.95528451165327,-5.94996626770774
"Hmcn1",0.0128701431618462,0.00911102967881887,0.541289002437927,0.595701769597818,0.95528451165327,-5.94999461233738
"Ndst2",-0.0192026321220537,0.0191253603617031,-0.541227715846108,0.595743039294869,0.95528451165327,-5.95002746388022
"Notch3",-0.022467242889023,0.0280149834809586,-0.541139223953631,0.595802631252599,0.95528451165327,-5.95007489200346
"Cul7",0.0196398630992754,0.0182085316484693,0.540900492556827,0.595963411914323,0.95528451165327,-5.95020280527151
"Lrrc4c",-0.0159712151082677,0.0111939642099058,-0.540867447727655,0.595985668630278,0.95528451165327,-5.95022050654669
"Bace1",0.0214057747968735,0.0149291921654503,0.540708032385076,0.596093045629905,0.95528451165327,-5.95030588666961
"Bmpr1b",0.0152642284039408,0.0115750254773899,0.540703226968559,0.596096282552381,0.95528451165327,-5.95030845999209
"Rp2",0.0185104596067054,0.0160584431430213,0.540383865904279,0.596311423423015,0.95528451165327,-5.95047942995051
"Bicd1",-0.0150527312819558,0.0109944026484481,-0.540286208426057,0.596377219122616,0.95528451165327,-5.95053169147158
"Nrp1",0.0137163397669413,0.00887451960470186,0.540198390212916,0.596436388813168,0.95528451165327,-5.95057867973279
"Ip6k2",0.0181852862798851,0.0148906500793294,0.540051983557704,0.59653504042358,0.95528451165327,-5.9506570001432
"Dedd2",-0.0230402187617281,0.0550666127100614,-0.539936501114681,0.596612860447418,0.95528451165327,-5.9507187631919
"Plin2",-0.0207523607411748,0.0208149108312845,-0.539918235747673,0.596625169373342,0.95528451165327,-5.95072853082603
"Emc9",0.0218809062223624,0.0132562969061465,0.539854399697595,0.596668189115429,0.95528451165327,-5.95076266545584
"Pcmtd2",-0.0160909800098764,0.0132320696658258,-0.539840505211469,0.59667755295125,0.95528451165327,-5.95077009464781
"Dcaf6",-0.027178877870524,0.031915406089657,-0.539837569010163,0.596679531738879,0.95528451165327,-5.95077166457098
"Ccdc112",0.018482291117555,0.0250887173582365,0.539823587785306,0.596688954119595,0.95528451165327,-5.950779139916
"Fcgrt",0.0172672901141,0.017072806529385,0.539676561800401,0.596788043978729,0.95528451165327,-5.95085773905017
"Fignl1",-0.0175483890365601,0.0096438996053215,-0.539638821532996,0.596813480790404,0.95528451165327,-5.95087791142674
"Slc35e4",0.0201238003953924,0.0268208818719742,0.53943728909649,0.596949322113282,0.95528451165327,-5.95098560861003
"Pon3",0.0223020987799371,0.0198004656640341,0.539413673399644,0.596965241092871,0.95528451165327,-5.9509982260981
"Loxl4",0.0146052986341556,0.00815346443618783,0.539393445411942,0.596978876637802,0.95528451165327,-5.95100903316465
"Vmn2r59",-0.0143701081368638,0.0144739790719058,-0.539276316753684,0.597057835297538,0.95528451165327,-5.95107160300848
"Cog5",-0.0133148633709997,0.0182201586215885,-0.539253296446529,0.597073354336898,0.95528451165327,-5.95108389886213
"Ppt1",-0.0321867841039701,0.0669674741336227,-0.539150877453344,0.597142402089067,0.95528451165327,-5.95113859786853
"Rbp2",0.0128568945908127,0.00802362704239061,0.539021848050161,0.597229395427449,0.95528451165327,-5.95120749448114
"Tent4b",-0.0171581722404049,0.0144663374239111,-0.538906727485079,0.597307016570298,0.95528451165327,-5.95126895092016
