"","groupWnt1.OVX.b1","groupWnt1.OVX.b2","groupWnt1.OVX.b3","groupWnt1.OVX.b4","AveExpr","F","P.Value","adj.P.Val"
"Olfr478",0.03251261896701,-0.00515239220587028,-0.0283781009401735,0.0203433341228556,0.0238387262046888,0.105202172427608,0.979518415517815,0.999333663217976
"Ppp3cb",0.0262398695285584,-0.0608627857636335,-0.0484822777366644,0.0211749970731316,0.0497188040682198,0.104989995570108,0.979594388748605,0.999333663217976
"Hs6st3",0.00491230982650318,-0.038328890280402,-0.0680217258288593,0.0143112061845001,0.0434850063229566,0.104928850609315,0.979616261090944,0.999333663217976
"H2bc7",0.0275472055249651,0.021147623730376,0.0220524542847458,0.0126223689921684,0.0469619946798418,0.104881092799148,0.979633337961949,0.999333663217976
"Ykt6",0.0251302178771859,0.0296737553536277,0.0351264453832764,-0.0242553060651187,0.0469810699660673,0.104754950310273,0.9796784146922,0.999333663217976
"Elavl4",0.0106169140976972,0.0126927590055021,0.0450704941724996,0.0347741657237734,0.0392906502929004,0.104734675190324,0.979685656124476,0.999333663217976
"Npffr2",0.0116462930880128,0.00381863866187892,0.0403258646436139,0.0439582563658099,0.0548833865215728,0.104706354733512,0.97969576923885,0.999333663217976
"Klk1b5",0.00757793572032115,0.0369534409011254,0.0188377643757808,-0.0211065319680134,0.0346367611889987,0.104616491836485,0.979727845167026,0.999333663217976
"Ola1",0.0179285254197706,-0.0116479248365539,-0.0561579776528344,-0.0074123290886879,0.0347579680331259,0.104604333538278,0.979732183382059,0.999333663217976
"Stk26",-0.0150803026091804,0.0104919263592618,0.0472179626623118,0.0473264051784674,0.0522295804003574,0.103842926463182,0.98000309907791,0.999333663217976
"Lats2",-0.0108505268957017,0.00794391359659105,-0.0111503724179964,-0.0308162918592333,0.00889439302588503,0.103690119890983,0.980057287867363,0.999333663217976
"Zfp707",-0.018199059868446,0.019840823411058,0.00913448718378723,0.0269684028185885,0.0320686057752054,0.103626768334135,0.980079736019767,0.999333663217976
"Flrt2",0.015880414067347,-0.0433714477277906,-0.0244790001227427,0.00180847909909507,0.0248521833706422,0.103616794488078,0.980083269227193,0.999333663217976
"Cbx5",-0.0109052060088073,0.0415291947925808,-0.0400004737838487,-0.0256400341495987,0.0733905744364835,0.103305639063844,0.980193365203109,0.999333663217976
"Mocos",-0.0425409689703524,0.0157520903546859,0.0220577403927072,-0.0315984038262898,0.0643483774419688,0.103287374489307,0.980199819917813,0.999333663217976
"Ppargc1a",-0.0138490057304692,0.0171158931788319,0.0214592057867655,0.0304083089464179,0.028786722230578,0.103087098218368,0.980270540686201,0.999333663217976
"Nxph2",0.0132283762254433,-0.0118390998298793,0.0283243548088555,0.0314667659645051,0.0130477531762088,0.102998122463572,0.98030192590787,0.999333663217976
"Lsp1",-0.0215493990737891,0.0376720786091966,-0.0438219810689138,-0.0437314249905006,0.125255561145925,0.102731822712807,0.980395736782621,0.999333663217976
"Erbb4",-0.0347616222579317,0.0297473937153949,0.00995459480282254,-0.0164613447948004,0.0101642365066508,0.10272920872951,0.980396656707132,0.999333663217976
"Ccdc182",0.0397478485439719,-0.00314406217241126,-0.00747035161695322,0.0178005568139375,0.0272829006975862,0.102717113736124,0.980400912998074,0.999333663217976
"Ofd1",0.0139689254854737,0.0394587421948695,-0.00565291313711158,-0.011620424606965,0.041035198750956,0.102336570829285,0.980534632716884,0.999333663217976
"Klk4",0.006866114159257,0.0168621767158134,0.0237857884093684,-0.033479353060815,0.0326552534817149,0.102235301372616,0.980570154156006,0.999333663217976
"A930033H14Rik",0.0251500697145706,0.0118033129207305,0.0247017802215976,-0.0115972458175463,0.0186894294773969,0.102185563641044,0.980587590408267,0.999333663217976
"Pcnx4",-0.00713009764715995,-0.0463661572323336,-0.0257870750156508,0.00743895513658073,0.024288512412138,0.102067096267378,0.980629094684313,0.999333663217976
"Echdc1",-0.038631492469291,0.000816813924925461,0.00956338534127393,-0.00488282176581334,0.0178190783497757,0.101979906071789,0.980659617701262,0.999333663217976
"Olfr237",-0.0123900076563225,-0.0133828730425244,-0.0336692111318134,-0.0278434501007492,0.0287580079974905,0.101463737028823,0.980839906323777,0.999333663217976
"Tshr",-0.00140481351066231,0.0243258213404388,-0.0330921624934012,-0.0147125947047676,0.0283618821427988,0.101426046358483,0.980853043574311,0.999333663217976
"Actbl2",-0.0168164522039439,-0.0306646595310919,-0.0102906354619668,0.019825941514936,0.0397056915345254,0.101386605133333,0.980866786987363,0.999333663217976
"Rhoc",-0.0142005369205644,-0.000791226087720675,-0.0486520416987676,-0.00831369856658331,0.0191239569501496,0.101363991288013,0.980874665003526,0.999333663217976
"Wnk4",0.0271956021255174,-0.0460447895482341,-0.0158235930569673,0.0236644130487652,0.0416396495241146,0.101346658411843,0.980880702370322,0.999333663217976
"Iqcb1",-0.0253505897557703,0.0426295333728841,-0.0112749388900576,-0.0164015414698906,0.0309786117939584,0.101262490117084,0.980910008528392,0.999333663217976
"Qars",-0.0193487244050394,-0.0203216157370446,-0.035532445790754,0.00273981142651951,0.0211643412794652,0.101211594401403,0.980927720617147,0.999333663217976
"Camk4",-0.0537523256672379,0.0426815926983726,0.0281728834566363,-0.0253112791963409,0.0371273392358481,0.101117250985241,0.980960534786433,0.999333663217976
"Syt10",-0.00405913847197751,0.0378055948449927,-0.0103263606779247,-0.0122180184605293,0.0240598740272738,0.101021289101341,0.980993887827213,0.999333663217976
"Abhd12b",-0.0216607933479174,0.0102571464681406,0.0115264701530961,-0.0410620940429661,0.05573132889866,0.100978224591659,0.981008847674885,0.999333663217976
"Mis18a",-0.0361698016103743,0.0431594460242855,-0.0234117534397282,0.00588641726253379,0.0687528672586751,0.100953122792902,0.981017565339317,0.999333663217976
"Acvr1c",-0.0298298483360847,0.0481449476869967,-0.00310521571248449,-0.0328914220455467,0.0472877510185111,0.100795305369485,0.981072336062942,0.999333663217976
"Gm5724",-0.0111733583228319,0.0196808387665685,-0.032269936195362,0.00917073164147975,0.0408130895147122,0.100737519815281,0.981092374170256,0.999333663217976
"Ccl7",0.036521727642884,-0.000290930541558576,0.00885828582304666,-0.00230704440089588,0.0278649610605359,0.100712650611765,0.981100995269295,0.999333663217976
"Olfr456",-0.00740564590569667,0.0451016067108817,0.0117950176043387,-0.0249951704560575,0.023775755284147,0.10065239348999,0.981121877087824,0.999333663217976
"4930579G24Rik",-0.0336122068563311,0.0280335085062298,0.0267063454287595,0.0218607727257209,0.0344763843980791,0.0999685938036151,0.98135817197446,0.999333663217976
"Abcb4",0.0177419996315129,0.0080217219576989,0.00412181498014048,0.0143573753404672,0.00167042680824045,0.0995280729712458,0.981509742885687,0.999333663217976
"Fuom",0.0177419996315129,0.0080217219576989,0.00412181498014048,0.0143573753404672,0.00167042680824045,0.0995280729712458,0.981509742885687,0.999333663217976
"Egfem1",-0.0089622786299139,-0.0026758899658432,-0.0385298393078007,0.0020732666662081,0.015770525383878,0.0994998011044383,0.981519452851235,0.999333663217976
"Cpn1",-0.0183919533491308,-0.00578217765147049,0.0254742362029485,0.0344604795233106,0.0275742241089278,0.0994587355993147,0.981533553005427,0.999333663217976
"Helb",0.00517166536809964,-0.0420846943922751,0.0502944388626068,0.0439216314588899,0.10200570421649,0.0992919773026683,0.981590764671735,0.999333663217976
"Olfr1090",-0.0314660859986304,-0.000680556523944259,0.00200529085948405,-0.0242399087081698,0.0347632344503583,0.0991922161376094,0.98162495550901,0.999333663217976
"Rag1",0.00773462945869336,-0.0384239159964826,0.0054640131599725,0.016700562120535,0.0138083030386801,0.0989130650933825,0.981720487280672,0.999333663217976
"Aox2",-0.0273206030053206,0.0657667086032062,0.0202183821903501,-0.032957738964814,0.0519995417184642,0.0987914928269728,0.981762027137769,0.999333663217976
"Arhgap24",0.023455226659799,-0.040763109055094,-0.0252791267923355,0.0324739731434546,0.0296154360919538,0.0987227970997108,0.981785482255071,0.999333663217976
"Trp53bp2",0.0425038039820157,-0.0305940350032981,0.0194665918964259,0.00831825036142406,0.0388146996935797,0.0982083332819941,0.981960737589389,0.999333663217976
"Krt28",0.00637392966639261,-0.00682054713217499,-0.00616645257501078,0.0507699618339489,0.0660303832976471,0.0975950824445595,0.982168720070333,0.999333663217976
"Mn1",0.0542477298870998,-0.0274600257586066,-0.0307828446091248,0.0176828781897603,0.038606193157928,0.0974691975102632,0.982211288867207,0.999333663217976
"Nrd1",0.00133044009628628,0.0262189337819264,0.0177556272854131,0.0200183250792964,0.0276884745915748,0.0974335742802016,0.982223327365569,0.999333663217976
"Trp63",0.0361782012465246,-0.0422306897183499,-0.00670154799076771,0.0465499766336825,0.0376644277019541,0.097380823645473,0.982241147629719,0.999333663217976
"Dnajc3",0.0237326841296886,-0.0286461981527976,-0.0721481704244752,-0.0303163704895646,0.04562079018074,0.097372214178242,0.982244055377542,0.999333663217976
"Olfr248",-0.0273304897374607,0.0108291269373815,0.0148846830393764,0.0169443349989798,0.0170438839268229,0.0973263181783624,0.982259552858528,0.999333663217976
"Xrcc2",-0.0118904878450657,0.00406123588698138,-0.0292387866083823,-0.0244522197703759,0.00555626794042411,0.0969403563008378,0.982389654608407,0.999333663217976
"Vmn1r53",-0.00639288236621587,0.0469433446474352,0.0195754146547875,-0.00465791115206221,0.0221824968815233,0.0965658151456631,0.98251552304435,0.999333663217976
"Opcml",0.00410394710174122,-0.0295714190612578,0.0342762824533631,0.0192407651292272,0.0409083675610774,0.0964895159367776,0.982541117794778,0.999333663217976
"Gm47955",0.014525157745523,0.0105033909420678,0.0334785790141845,0.00482849959806655,0.00619539711560941,0.0962214876993781,0.98263090388652,0.999333663217976
"Spint2",-0.0036201973972963,0.0115252194407132,0.0359894813962437,-0.0297240624017135,0.0414710841622065,0.0961619569810334,0.982650819580569,0.999333663217976
"Kif26b",-0.0208819598197907,0.0259557316380996,0.0508945953994781,0.0126658697636621,0.0311637690442359,0.0960164932754498,0.982699443385486,0.999333663217976
"Rrp9",-0.00745500680969728,0.00613255169571515,0.0192189261664151,-0.0271888620211038,0.0216370959769662,0.0955723308837763,0.9828475579202,0.999333663217976
"BC061237",-0.0142801537928994,0.00317567903592661,-0.0475284340935771,-0.00513576086699578,0.0295690945254138,0.0954913757020439,0.982874496368423,0.999333663217976
"Zfp458",0.00244203929974373,0.0379224259470119,0.0263206890377517,-0.0146216271105488,0.0208084221037491,0.0952378398221814,0.982958747240873,0.999333663217976
"Tmem80",-0.0357911626773055,0.037290173740521,0.0116563868454032,-0.0178208817332814,0.0405934802751349,0.0950195884645305,0.983031133047574,0.999333663217976
"Aebp2",0.0519666272686581,-0.0405481506010818,-0.0280532804338316,0.00361155468911762,0.0379545644646317,0.0949578253014082,0.983051594058631,0.999333663217976
"Snrpg",-0.0109122460278114,-0.00592421831079237,0.0907108150324216,0.0394855606693339,0.213359140561472,0.094578629536965,0.983176987062932,0.999333663217976
"Shank1",-0.0192133590548724,0.00595079995810548,-0.0287078326952655,0.00880090726238159,0.0430379802500337,0.0939496251603592,0.983384122154135,0.999333663217976
"Mlst8",-0.0334556365314898,-0.00863403599957441,0.0134968743242101,-0.0231382364397871,0.0514998451888061,0.0938755247190333,0.983408452696653,0.999333663217976
"Nol4",0.00114481609140291,-0.0164137387170381,-0.0549808280044723,-0.0178143941233863,0.0387809435974069,0.0938236036649015,0.983425491784994,0.999333663217976
"A730046J19Rik",0.010685302333722,-0.00764680536339068,-0.0241448707705683,0.0239505310679683,0.0246085031333304,0.0938065939459339,0.983431072310791,0.999333663217976
"Havcr1",-0.0264423832031588,-0.00871398147058434,0.0122203275322845,-0.0224662733287982,0.050737549076346,0.0937290459805459,0.983456504104446,0.999333663217976
"Ipo8",-0.0291034883204144,0.0206694069172458,-0.0175571990981894,-0.0153094036938512,0.0213479103301812,0.0935463348393797,0.983516358945492,0.999333663217976
"Bicc1",-0.0402614251189688,0.0504077341008191,0.0235714112229022,-0.012574085225629,0.0425219278084154,0.0934710941746965,0.983540980640622,0.999333663217976
"Olfr1040",0.0305205756794675,-0.001144636774814,-0.0269598676179119,-0.0161667412369387,0.0200813170724819,0.0931320221133765,0.983651745580268,0.999333663217976
"Krt16",-0.0446778632740899,0.0113538536124925,-0.00903038000982705,-0.0117073414938843,0.0201745849387339,0.0930825698513237,0.983667873809258,0.999333663217976
"Hccs",-0.0165867723499182,-0.0510574422522516,-0.00398476127230328,0.0190773304011865,0.0483145658692199,0.0929137468473256,0.983722882648611,0.999333663217976
"Glb1l3",0.0127395580358607,0.00397066409912622,0.0479605049553802,0.0167447200913379,0.0288631612997853,0.0925640936885216,0.983836563304057,0.999333663217976
"Pcgf3",-0.00696901450584952,-0.0316738546846494,-0.00785154806305098,0.0277849478456094,0.0437585775282242,0.0923171034907592,0.983916662756296,0.999333663217976
"A830018L16Rik",0.0283917975382196,-0.0369814381530827,0.00201354726623269,-0.00705067444403834,0.0399133180465664,0.0921977821880182,0.983955298624932,0.999333663217976
"Hsd17b11",-0.0549307873988798,-0.0216707860331231,0.035218467861982,0.0159230428730135,0.0875789266956224,0.0921596649774369,0.983967632576769,0.999333663217976
"Apol11b",0.0143898859243532,0.00193615643384052,0.0409119176989385,0.0262739812711818,0.0312950135517578,0.0921549253679344,0.983969165937286,0.999333663217976
"Ttc21a",0.0412553947119295,-0.0322480840330411,-0.00193970306950715,0.0331401541619386,0.0325272299235924,0.0919366253819784,0.98403972319026,0.999333663217976
"Acadl",-0.024333143246937,-0.013745778452669,0.0254223094622046,-0.00962883883464724,0.0474192761500404,0.0915491998456682,0.984164619421848,0.999333663217976
"Ppp2r3a",0.0016219299149131,0.00207643085955034,0.000906578947073661,-0.0364550933358631,0.0242037104953263,0.0913351664913651,0.984233440127689,0.999333663217976
"Adss",0.01444621621903,0.0284877674142439,0.000697051687105042,0.00421387151336209,0.0411833075279319,0.0911776403760457,0.984284010231256,0.999333663217976
"Olfr1206",-0.0329730926985196,0.00249264156899229,0.00253119623613017,-0.0132800676415308,0.0201813488496501,0.0904358485092828,0.984521218549356,0.999333663217976
"Ranbp2",-0.0164654030676228,-0.0045440840844957,0.0247120519620634,-0.00720366172995093,0.0228003954405806,0.0898987153708106,0.984692024923063,0.999333663217976
