"";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"Cyp2e1";-0,0565947823571917;0,0236996258641434;-3,15873176243839;0,0051272073523664;0,66208158941868;-2,14993895674295
"Cntrl";-0,0718372902322821;0,112881035682471;-3,15347625690319;0,00518802236837897;0,665346101544711;-2,16064898654823
"Sun2";-0,141056843697351;0,320327905106297;-3,15009960448889;0,00522746602215017;0,66584403944721;-2,16752761145741
"Slc16a13";0,0616422282634757;0,0437671281306726;3,13772990760523;0,0053744697069709;0,678617063997097;-2,19270889039725
"Tmed5";-0,0747167314490395;0,0789063927513054;-3,13559610541971;0,00540023192349752;0,678617063997097;-2,19704996561443
"Ift57";-0,0617685771379515;0,0398408962976029;-3,12044598290912;0,00558663217504657;0,697360672303813;-2,22784822670176
"Pacc1";0,0644868023264957;0,0411567296925541;3,11336644803868;0,00567586691355397;0,698112068320483;-2,24222565554756
"Serinc3";-0,0795162296506385;0,148488339782009;-3,1081983103564;0,00574188284080633;0,698112068320483;-2,25271548833761
"Tnnt3";-0,0994307018849632;0,103496583741405;-3,10651073031508;0,00576360059705102;0,698112068320483;-2,25613971496109
"Rab14";-0,0552283567554282;0,0646620643887262;-3,10481574745858;0,00578549398595005;0,698112068320483;-2,25957842750124
"Arsg";0,0553707028620457;0,0366561680779199;3,10217718856544;0,00581973609485539;0,698112068320483;-2,26493035914473
"Serpinb13";0,0729312222814077;0,0352745337045011;3,10111610694366;0,00583356182619162;0,698112068320483;-2,26708224022352
"Olah";0,079058737978133;0,0632448510688771;3,09757221482403;0,00587996990863238;0,698112068320483;-2,27426774333583
"Aldh3a2";0,0630099171820156;0,0484202547720498;3,09544387733257;0,00590801318218162;0,698112068320483;-2,27858196571348
"Ptgr1";0,0638567447904818;0,0406947320006728;3,09391705628529;0,00592821079165546;0,698112068320483;-2,28167636273738
"Gm1043";0,0602744731172115;0,0369387023581587;3,07820537097751;0,006139988182144;0,704840524293065;-2,31349326350032
"Trim11";-0,121691732458526;0,26719512321196;-3,07695975713542;0,00615708855658866;0,704840524293065;-2,31601365724875
"Cenpa";-0,141023318028859;0,248577656449991;-3,07461754543713;0,00618936883096438;0,704840524293065;-2,32075210802172
"Gpr173";0,0582451105774171;0,0426701698231605;3,061900774887;0,00636751813407108;0,704840524293065;-2,34646026829898
"Trim25";-0,0658972452544524;0,103906943076767;-3,06161979907902;0,00637150996830732;0,704840524293065;-2,34702792830664
"Olfr523";0,0616317095710386;0,0376975379539053;3,06100265890421;0,0063802862264227;0,704840524293065;-2,34827469181993
"Ergic1";0,0584621427436071;0,0376588181875553;3,05765314899605;0,00642812402184893;0,704840524293065;-2,35504014648722
"H2aj";-0,0635958418395653;0,147850719487191;-3,05763219512666;0,00642842437782099;0,704840524293065;-2,35508246281595
"Nudt19";0,081919772512968;0,0738531721693489;3,0565922670782;0,00644334797897484;0,704840524293065;-2,35718248722595
"Marcks";-0,0729841793013936;0,0934425206695671;-3,0537434803959;0,00648440210545156;0,704840524293065;-2,36293420580824
"Zfp385b";0,090307226932726;0,078528786768792;3,05208598563427;0,00650840502565959;0,704840524293065;-2,36627995225478
"Plagl1";0,0580528753346629;0,0382800262860074;3,04880961342018;0,00655610535327222;0,704840524293065;-2,3728918738216
"Yy1";-0,0975028811718215;0,304470196117584;-3,04670151970288;0,00658697586612057;0,704840524293065;-2,37714499617865
"Dnmbp";0,0625457885091734;0,0660626878266246;3,04192852768506;0,00665739221001924;0,704840524293065;-2,38677128990125
"Cmtm6";-0,0649052053722374;0,0652954178734323;-3,03514844704635;0,00675867490191619;0,704840524293065;-2,40043757842218
"Lrp5";0,0669854726944969;0,0577796094574155;3,03485474312718;0,00676309590357701;0,704840524293065;-2,401029371546
"Elmo1";-0,0703419821773573;0,0410270787126433;-3,03220996038012;0,00680303312404275;0,704840524293065;-2,40635762995217
"Wdr1";-0,110222313659801;0,115421329184133;-3,03208063085984;0,00680499189692858;0,704840524293065;-2,40661814426444
"Hhipl1";0,065375070583474;0,047311302688476;3,03048697417105;0,006829173671683;0,704840524293065;-2,40982803692791
